danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_uri,track_name,artist_name,artist_popularity,artist_genres,album_name,track_popularity
0.513,0.788,0,-4.629,1,0.0364,0.00968,0,0.11,0.234,139.987,audio_features,4Gcv5SsxnQWpmOnUI19EJk,spotify:track:4Gcv5SsxnQWpmOnUI19EJk,https://api.spotify.com/v1/tracks/4Gcv5SsxnQWpmOnUI19EJk,https://api.spotify.com/v1/audio-analysis/4Gcv5SsxnQWpmOnUI19EJk,238459,4,spotify:track:4Gcv5SsxnQWpmOnUI19EJk,All You Need To Know (feat. Calle Lehmann),Gryffin,69,"['edm', 'pop dance']",All You Need To Know (feat. Calle Lehmann),50
0.411,0.777,5,-4.871,0,0.0675,0.129,0.0154,0.112,0.151,139.758,audio_features,0TI191mYlDr4wOpuqDWcZS,spotify:track:0TI191mYlDr4wOpuqDWcZS,https://api.spotify.com/v1/tracks/0TI191mYlDr4wOpuqDWcZS,https://api.spotify.com/v1/audio-analysis/0TI191mYlDr4wOpuqDWcZS,223304,4,spotify:track:0TI191mYlDr4wOpuqDWcZS,All Your Lies,Kai Wachi,55,"['brostep', 'deathstep', 'dubstep']",All Your Lies,29
0.555,0.881,11,-3.215,0,0.0528,0.0102,0,0.0638,0.403,107.086,audio_features,15OJi4GkTqsabhSBeaAjkx,spotify:track:15OJi4GkTqsabhSBeaAjkx,https://api.spotify.com/v1/tracks/15OJi4GkTqsabhSBeaAjkx,https://api.spotify.com/v1/audio-analysis/15OJi4GkTqsabhSBeaAjkx,232150,4,spotify:track:15OJi4GkTqsabhSBeaAjkx,Alone,Asketa & Natan Chaim,40,[],Alone,0
0.668,0.855,8,-5.326,0,0.285,0.0975,5.68E-06,0.329,0.553,119.92,audio_features,0uMMWYEVhS4xi4MY6cQl9M,spotify:track:0uMMWYEVhS4xi4MY6cQl9M,https://api.spotify.com/v1/tracks/0uMMWYEVhS4xi4MY6cQl9M,https://api.spotify.com/v1/audio-analysis/0uMMWYEVhS4xi4MY6cQl9M,182000,4,spotify:track:0uMMWYEVhS4xi4MY6cQl9M,Alone,#MONKEYStuff,2,['ukrainian electronic'],Alone,8
0.288,0.735,7,-6.427,0,0.176,0.0427,0.00123,0.185,0.0903,164.743,audio_features,5IFr0tWRZcSwASloq99H9c,spotify:track:5IFr0tWRZcSwASloq99H9c,https://api.spotify.com/v1/tracks/5IFr0tWRZcSwASloq99H9c,https://api.spotify.com/v1/audio-analysis/5IFr0tWRZcSwASloq99H9c,186250,4,spotify:track:5IFr0tWRZcSwASloq99H9c,Alone,Zephyrtone,34,['indian edm'],Alone,0
0.401,0.963,6,-0.263,0,0.0826,0.00237,1.74E-05,0.105,0.174,149.961,audio_features,1Q3tV9YnDJTY6SbCfZKXZz,spotify:track:1Q3tV9YnDJTY6SbCfZKXZz,https://api.spotify.com/v1/tracks/1Q3tV9YnDJTY6SbCfZKXZz,https://api.spotify.com/v1/audio-analysis/1Q3tV9YnDJTY6SbCfZKXZz,259200,4,spotify:track:1Q3tV9YnDJTY6SbCfZKXZz,Alone - Sullivan King Remix,Kayzo,54,"['brostep', 'speed house']",Alone (Sullivan King Remix),0
0.468,0.994,9,1.302,1,0.157,0.0168,1.83E-06,0.135,0.383,174.036,audio_features,07cY8RVMoK11sRdLIUINW6,spotify:track:07cY8RVMoK11sRdLIUINW6,https://api.spotify.com/v1/tracks/07cY8RVMoK11sRdLIUINW6,https://api.spotify.com/v1/audio-analysis/07cY8RVMoK11sRdLIUINW6,201373,4,spotify:track:07cY8RVMoK11sRdLIUINW6,Alone Together - Krewella Remix,Fall Out Boy,80,"['emo', 'modern rock', 'pop', 'rock']",Alone Together (The Remixes),31
0.67,0.668,3,-4.306,0,0.0422,0.536,0,0.133,0.608,88.033,audio_features,0bMbDctzMmTyK2j74j3nF3,spotify:track:0bMbDctzMmTyK2j74j3nF3,https://api.spotify.com/v1/tracks/0bMbDctzMmTyK2j74j3nF3,https://api.spotify.com/v1/audio-analysis/0bMbDctzMmTyK2j74j3nF3,179053,4,spotify:track:0bMbDctzMmTyK2j74j3nF3,"Alone, Pt. II",Alan Walker,82,['electro house'],"Alone, Pt. II",67
0.458,0.645,9,-2.733,0,0.0404,0.434,0,0.103,0.272,140.106,audio_features,5c1w7yHwSi1l3dFyyvr2CE,spotify:track:5c1w7yHwSi1l3dFyyvr2CE,https://api.spotify.com/v1/tracks/5c1w7yHwSi1l3dFyyvr2CE,https://api.spotify.com/v1/audio-analysis/5c1w7yHwSi1l3dFyyvr2CE,230853,4,spotify:track:5c1w7yHwSi1l3dFyyvr2CE,Already Know,Adventure Club,53,"['brostep', 'canadian electronic', 'complextro', 'edm', 'electro house', 'filthstep', 'pop dance']",Already Know,20
0.332,0.695,6,-3.751,0,0.0395,0.0456,0,0.0992,0.13,76.107,audio_features,57cgO7MzeArwMVYTgCmrwY,spotify:track:57cgO7MzeArwMVYTgCmrwY,https://api.spotify.com/v1/tracks/57cgO7MzeArwMVYTgCmrwY,https://api.spotify.com/v1/audio-analysis/57cgO7MzeArwMVYTgCmrwY,249474,4,spotify:track:57cgO7MzeArwMVYTgCmrwY,Alright (Evanoff Remix),Kerala,26,[],Alright (Evanoff Remix),6
0.394,0.485,0,-8.667,1,0.038,0.762,0,0.0924,0.203,160.156,audio_features,2D1YbBxIfkHMzt3zMUQR7T,spotify:track:2D1YbBxIfkHMzt3zMUQR7T,https://api.spotify.com/v1/tracks/2D1YbBxIfkHMzt3zMUQR7T,https://api.spotify.com/v1/audio-analysis/2D1YbBxIfkHMzt3zMUQR7T,216074,4,spotify:track:2D1YbBxIfkHMzt3zMUQR7T,Always,Sovern,16,[],Always,29
0.491,0.903,2,-5.272,1,0.0691,0.136,0,0.14,0.336,128.03,audio_features,00yxQQuY0r85m97hrxwus5,spotify:track:00yxQQuY0r85m97hrxwus5,https://api.spotify.com/v1/tracks/00yxQQuY0r85m97hrxwus5,https://api.spotify.com/v1/audio-analysis/00yxQQuY0r85m97hrxwus5,196486,4,spotify:track:00yxQQuY0r85m97hrxwus5,Always - 3LAU Mix,Blinders,39,"['dutch house', 'electro house', 'louisville underground', 'progressive electro house', 'sky room']",Always (3LAU Mix),19
0.729,0.675,8,-6.003,1,0.0312,0.175,1.58E-06,0.55,0.779,119.968,audio_features,1fidCEsYlaVE3pHwKCvpFZ,spotify:track:1fidCEsYlaVE3pHwKCvpFZ,https://api.spotify.com/v1/tracks/1fidCEsYlaVE3pHwKCvpFZ,https://api.spotify.com/v1/audio-analysis/1fidCEsYlaVE3pHwKCvpFZ,245867,4,spotify:track:1fidCEsYlaVE3pHwKCvpFZ,Am I Wrong,Nico & Vinz,63,['afrobeats'],Black Star Elephant,75
0.601,0.701,5,-4.98,1,0.0355,0.0175,0.000129,0.104,0.409,119.985,audio_features,6jcy8ioaxqYh9tGHvOOctm,spotify:track:6jcy8ioaxqYh9tGHvOOctm,https://api.spotify.com/v1/tracks/6jcy8ioaxqYh9tGHvOOctm,https://api.spotify.com/v1/audio-analysis/6jcy8ioaxqYh9tGHvOOctm,182062,4,spotify:track:6jcy8ioaxqYh9tGHvOOctm,Another Day,Dabin,58,"['canadian electronic', 'melodic dubstep', 'pop edm']",Another Day,0
0.648,0.724,0,-5.189,1,0.0263,0.0198,0,0.15,0.382,125.014,audio_features,3ng7epefERNazaZkkbwLdq,spotify:track:3ng7epefERNazaZkkbwLdq,https://api.spotify.com/v1/tracks/3ng7epefERNazaZkkbwLdq,https://api.spotify.com/v1/audio-analysis/3ng7epefERNazaZkkbwLdq,162954,4,spotify:track:3ng7epefERNazaZkkbwLdq,Another Life (feat. FLETCHER & Josh Golden),Surf Mesa,61,['pop edm'],Another Life,51
0.471,0.691,8,-5.541,0,0.0455,0.0593,0,0.254,0.335,85.147,audio_features,3Q3iQIWMaNG91Bd9QvMBC0,spotify:track:3Q3iQIWMaNG91Bd9QvMBC0,https://api.spotify.com/v1/tracks/3Q3iQIWMaNG91Bd9QvMBC0,https://api.spotify.com/v1/audio-analysis/3Q3iQIWMaNG91Bd9QvMBC0,168000,4,spotify:track:3Q3iQIWMaNG91Bd9QvMBC0,Another Like You,EAUXMAR,17,['dutch edm'],Another Like You,9
0.383,0.823,11,-4.201,0,0.0869,0.005,0.000487,0.0757,0.605,89.831,audio_features,720TUY1RVjnyxg0Q7DIqw8,spotify:track:720TUY1RVjnyxg0Q7DIqw8,https://api.spotify.com/v1/tracks/720TUY1RVjnyxg0Q7DIqw8,https://api.spotify.com/v1/audio-analysis/720TUY1RVjnyxg0Q7DIqw8,221500,4,spotify:track:720TUY1RVjnyxg0Q7DIqw8,Another Night,MYRNE,44,"['future bass', 'gaming edm', 'melodic dubstep', 'pop edm', 'singaporean electronic', 'singaporean pop', 'vapor twitch']",Another Night,20
0.578,0.96,0,-2.722,1,0.0648,0.0091,6.57E-05,0.387,0.231,127.942,audio_features,6htsgVVeL86w76GR5FUw6W,spotify:track:6htsgVVeL86w76GR5FUw6W,https://api.spotify.com/v1/tracks/6htsgVVeL86w76GR5FUw6W,https://api.spotify.com/v1/audio-analysis/6htsgVVeL86w76GR5FUw6W,199687,4,spotify:track:6htsgVVeL86w76GR5FUw6W,Another Round,Pegboard Nerds,52,"['brostep', 'complextro', 'danish electronic', 'edm', 'electro house', 'glitch', 'speedrun']",Another Round,20
0.661,0.884,8,-3.878,0,0.165,0.137,0,0.101,0.43,75.015,audio_features,3cCfCaMqeAnTekr6sf2rX6,spotify:track:3cCfCaMqeAnTekr6sf2rX6,https://api.spotify.com/v1/tracks/3cCfCaMqeAnTekr6sf2rX6,https://api.spotify.com/v1/audio-analysis/3cCfCaMqeAnTekr6sf2rX6,161800,4,spotify:track:3cCfCaMqeAnTekr6sf2rX6,ANTHEM,Not Who I Am,9,[],ANTHEM,18
0.504,0.777,7,-4.22,0,0.0737,0.0291,1.28E-06,0.431,0.325,128.103,audio_features,5aUm7P7NBrprwCD5hjPdOD,spotify:track:5aUm7P7NBrprwCD5hjPdOD,https://api.spotify.com/v1/tracks/5aUm7P7NBrprwCD5hjPdOD,https://api.spotify.com/v1/audio-analysis/5aUm7P7NBrprwCD5hjPdOD,195234,4,spotify:track:5aUm7P7NBrprwCD5hjPdOD,Anthems,Volt & State,26,"['progressive electro house', 'sky room']",Anthems,26
0.734,0.663,0,-7.292,1,0.185,0.28,0,0.12,0.256,101.943,audio_features,3ViJYmiobUr5ozBHHcpzbF,spotify:track:3ViJYmiobUr5ozBHHcpzbF,https://api.spotify.com/v1/tracks/3ViJYmiobUr5ozBHHcpzbF,https://api.spotify.com/v1/audio-analysis/3ViJYmiobUr5ozBHHcpzbF,183853,4,spotify:track:3ViJYmiobUr5ozBHHcpzbF,Anti-Everything,Lost Kings,52,"['pop dance', 'pop edm']",Paper Crowns,0
0.606,0.712,1,-4.946,0,0.0428,0.17,0.000152,0.34,0.383,97.01,audio_features,6C0H8ts9M6deezz0yYR6LK,spotify:track:6C0H8ts9M6deezz0yYR6LK,https://api.spotify.com/v1/tracks/6C0H8ts9M6deezz0yYR6LK,https://api.spotify.com/v1/audio-analysis/6C0H8ts9M6deezz0yYR6LK,267960,4,spotify:track:6C0H8ts9M6deezz0yYR6LK,Anti-Hero - ILLENIUM Remix,Taylor Swift,100,['pop'],Anti-Hero (ILLENIUM Remix),50
0.272,0.897,7,-3.999,0,0.105,0.000946,0.000523,0.134,0.158,145.143,audio_features,7lSVYRuFJ3IzzST7x3S9q1,spotify:track:7lSVYRuFJ3IzzST7x3S9q1,https://api.spotify.com/v1/tracks/7lSVYRuFJ3IzzST7x3S9q1,https://api.spotify.com/v1/audio-analysis/7lSVYRuFJ3IzzST7x3S9q1,221793,4,spotify:track:7lSVYRuFJ3IzzST7x3S9q1,Anything,Villms,10,[],Anything,0
0.674,0.566,10,-9.137,1,0.0469,0.136,0,0.0877,0.381,124.082,audio_features,1pBf0CWD1gMxRtaLSSh46m,spotify:track:1pBf0CWD1gMxRtaLSSh46m,https://api.spotify.com/v1/tracks/1pBf0CWD1gMxRtaLSSh46m,https://api.spotify.com/v1/audio-analysis/1pBf0CWD1gMxRtaLSSh46m,210968,4,spotify:track:1pBf0CWD1gMxRtaLSSh46m,Anything Anymore,LZRD,34,['pop edm'],Anything Anymore,0
0.485,0.867,8,-5.67,1,0.0447,0.00867,3.02E-06,0.177,0.383,140.124,audio_features,6mYiEYNsdwWYcP8cGjLlFH,spotify:track:6mYiEYNsdwWYcP8cGjLlFH,https://api.spotify.com/v1/tracks/6mYiEYNsdwWYcP8cGjLlFH,https://api.spotify.com/v1/audio-analysis/6mYiEYNsdwWYcP8cGjLlFH,192643,4,spotify:track:6mYiEYNsdwWYcP8cGjLlFH,Anything Anymore (JVNA Remix),LZRD,34,['pop edm'],Anything Anymore (JVNA Remix),0
0.667,0.783,11,-2.354,0,0.0313,0.146,0.000113,0.144,0.504,107.955,audio_features,7qxOILkR7DOg7pyYXgarmo,spotify:track:7qxOILkR7DOg7pyYXgarmo,https://api.spotify.com/v1/tracks/7qxOILkR7DOg7pyYXgarmo,https://api.spotify.com/v1/audio-analysis/7qxOILkR7DOg7pyYXgarmo,199959,4,spotify:track:7qxOILkR7DOg7pyYXgarmo,Anywhere I Go,Vicetone,64,"['edm', 'electro house', 'pop dance', 'progressive electro house']",Anywhere I Go,36
0.559,0.808,0,-2.406,0,0.0435,0.251,0,0.103,0.343,100.007,audio_features,1PSlaEGePVCrFzrO7WXoLR,spotify:track:1PSlaEGePVCrFzrO7WXoLR,https://api.spotify.com/v1/tracks/1PSlaEGePVCrFzrO7WXoLR,https://api.spotify.com/v1/audio-analysis/1PSlaEGePVCrFzrO7WXoLR,197409,4,spotify:track:1PSlaEGePVCrFzrO7WXoLR,Apollo (feat. Cenji & Juu),Pure 100%,31,['kawaii future bass'],Apollo (feat. Cenji & Juu),33
0.314,0.948,1,-2.503,0,0.156,0.00369,0,0.438,0.352,159.644,audio_features,5ZBgAFaVpUxOuTbPajmwFW,spotify:track:5ZBgAFaVpUxOuTbPajmwFW,https://api.spotify.com/v1/tracks/5ZBgAFaVpUxOuTbPajmwFW,https://api.spotify.com/v1/audio-analysis/5ZBgAFaVpUxOuTbPajmwFW,193500,4,spotify:track:5ZBgAFaVpUxOuTbPajmwFW,Arcadia,Mathe Kabe,0,[],Arcadia,0
0.505,0.945,11,-4.663,0,0.045,0.00124,0.0119,0.367,0.222,145.004,audio_features,0bKIXko2IX0y0yOG0dzlrk,spotify:track:0bKIXko2IX0y0yOG0dzlrk,https://api.spotify.com/v1/tracks/0bKIXko2IX0y0yOG0dzlrk,https://api.spotify.com/v1/audio-analysis/0bKIXko2IX0y0yOG0dzlrk,195712,4,spotify:track:0bKIXko2IX0y0yOG0dzlrk,Arcadia,Skeler,56,"['chill phonk', 'drift phonk', 'wave']",Arcadia,0
0.535,0.634,8,-6.023,1,0.0303,0.0276,2.18E-05,0.148,0.455,174.034,audio_features,4VTgdqKlVRxTDhKqLLQkmO,spotify:track:4VTgdqKlVRxTDhKqLLQkmO,https://api.spotify.com/v1/tracks/4VTgdqKlVRxTDhKqLLQkmO,https://api.spotify.com/v1/audio-analysis/4VTgdqKlVRxTDhKqLLQkmO,179292,4,spotify:track:4VTgdqKlVRxTDhKqLLQkmO,Are We There Yet,32Stitches,32,[],Are We There Yet,0
0.579,0.618,0,-6.433,1,0.0473,0.42,0,0.109,0.285,106.087,audio_features,0PiRp1VzEBHp68wY1M7zMs,spotify:track:0PiRp1VzEBHp68wY1M7zMs,https://api.spotify.com/v1/tracks/0PiRp1VzEBHp68wY1M7zMs,https://api.spotify.com/v1/audio-analysis/0PiRp1VzEBHp68wY1M7zMs,204920,4,spotify:track:0PiRp1VzEBHp68wY1M7zMs,are you sure?,Loote,53,"['alt z', 'nyc pop']",lost,41
0.449,0.816,7,-4.115,1,0.0465,0.0543,0,0.0986,0.196,150.012,audio_features,7xttyMEUQLyLbZC7mL3kRN,spotify:track:7xttyMEUQLyLbZC7mL3kRN,https://api.spotify.com/v1/tracks/7xttyMEUQLyLbZC7mL3kRN,https://api.spotify.com/v1/audio-analysis/7xttyMEUQLyLbZC7mL3kRN,236800,4,spotify:track:7xttyMEUQLyLbZC7mL3kRN,ARMNHMR & Nolan van Lith - Alone (tofû remix),ARMNHMR,47,"['melodic dubstep', 'pop edm']",Alone Remixes,0
0.72,0.868,2,-4.183,0,0.0827,0.0406,0.0025,0.0825,0.345,126.005,audio_features,5pKJbQTX42kKe490wXQ7gm,spotify:track:5pKJbQTX42kKe490wXQ7gm,https://api.spotify.com/v1/tracks/5pKJbQTX42kKe490wXQ7gm,https://api.spotify.com/v1/audio-analysis/5pKJbQTX42kKe490wXQ7gm,201905,4,spotify:track:5pKJbQTX42kKe490wXQ7gm,Arres - John Dahlbäck Remix,Serhat Durmus,58,"['arab trap', 'turkish trap']",Arres (John Dahlbäck Remix),16
0.614,0.884,7,-5.785,0,0.051,0.0192,0.427,0.117,0.45,140.006,audio_features,0rG2BChMZVu4thkwM7i7Y1,spotify:track:0rG2BChMZVu4thkwM7i7Y1,https://api.spotify.com/v1/tracks/0rG2BChMZVu4thkwM7i7Y1,https://api.spotify.com/v1/audio-analysis/0rG2BChMZVu4thkwM7i7Y1,176571,4,spotify:track:0rG2BChMZVu4thkwM7i7Y1,Astronomia,32Stitches,32,[],Astronomia,0
0.653,0.945,5,-2.634,1,0.096,0.00561,0.915,0.439,0.326,126.093,audio_features,3hWfKBt3n7j1xqIy6LA5ve,spotify:track:3hWfKBt3n7j1xqIy6LA5ve,https://api.spotify.com/v1/tracks/3hWfKBt3n7j1xqIy6LA5ve,https://api.spotify.com/v1/audio-analysis/3hWfKBt3n7j1xqIy6LA5ve,198095,4,spotify:track:3hWfKBt3n7j1xqIy6LA5ve,Astronomia,Vicetone,64,"['edm', 'electro house', 'pop dance', 'progressive electro house']",Astronomia,63
0.779,0.801,0,-6.013,1,0.0373,0.0349,0.000121,0.0862,0.753,123.968,audio_features,6N6MorBnvTbsS2VCTPoZnR,spotify:track:6N6MorBnvTbsS2VCTPoZnR,https://api.spotify.com/v1/tracks/6N6MorBnvTbsS2VCTPoZnR,https://api.spotify.com/v1/audio-analysis/6N6MorBnvTbsS2VCTPoZnR,175822,4,spotify:track:6N6MorBnvTbsS2VCTPoZnR,At My Worst (Joel Corry Remix),Pink Sweat$,67,['bedroom soul'],At My Worst (Joel Corry Remix),32
0.673,0.866,2,-5.646,1,0.0439,0.00641,0.00762,0.189,0.359,124.01,audio_features,2V61CAkiMQ49K7yixUewnJ,spotify:track:2V61CAkiMQ49K7yixUewnJ,https://api.spotify.com/v1/tracks/2V61CAkiMQ49K7yixUewnJ,https://api.spotify.com/v1/audio-analysis/2V61CAkiMQ49K7yixUewnJ,220645,4,spotify:track:2V61CAkiMQ49K7yixUewnJ,At Night,3LAU,52,"['edm', 'electro house', 'mashup', 'pop dance', 'progressive electro house', 'progressive house']",At Night,32
0.751,0.775,11,-3.869,0,0.0777,0.174,4.24E-05,0.143,0.373,115.99,audio_features,4QfrbKEYdcnsprpRg0VYQP,spotify:track:4QfrbKEYdcnsprpRg0VYQP,https://api.spotify.com/v1/tracks/4QfrbKEYdcnsprpRg0VYQP,https://api.spotify.com/v1/audio-analysis/4QfrbKEYdcnsprpRg0VYQP,178865,4,spotify:track:4QfrbKEYdcnsprpRg0VYQP,Atypical,Manila Killa,41,"['future bass', 'pop edm', 'vapor twitch']",1993,0
0.498,0.689,6,-5.849,0,0.0772,0.0784,0,0.188,0.176,143.804,audio_features,5XND8aufA4UvtqAgARcjfN,spotify:track:5XND8aufA4UvtqAgARcjfN,https://api.spotify.com/v1/tracks/5XND8aufA4UvtqAgARcjfN,https://api.spotify.com/v1/audio-analysis/5XND8aufA4UvtqAgARcjfN,164167,4,spotify:track:5XND8aufA4UvtqAgARcjfN,Aurora,K-391,65,"['gaming edm', 'nordic house']",Aurora,52
0.38,0.49,7,-8.28,0,0.0383,0.181,0,0.292,0.193,75.103,audio_features,5ZAwMouVsSzKgm8UpGjZEL,spotify:track:5ZAwMouVsSzKgm8UpGjZEL,https://api.spotify.com/v1/tracks/5ZAwMouVsSzKgm8UpGjZEL,https://api.spotify.com/v1/audio-analysis/5ZAwMouVsSzKgm8UpGjZEL,243200,4,spotify:track:5ZAwMouVsSzKgm8UpGjZEL,Awake (feat. Lauren Martinez),Last Heroes,40,"['melodic dubstep', 'pop edm']",Moments EP,16
0.0993,0.626,9,-8.212,0,0.0467,0.00499,0.00161,0.0741,0.0399,49.452,audio_features,3jevgr3fYdv9wYO3IDJq2a,spotify:track:3jevgr3fYdv9wYO3IDJq2a,https://api.spotify.com/v1/tracks/3jevgr3fYdv9wYO3IDJq2a,https://api.spotify.com/v1/audio-analysis/3jevgr3fYdv9wYO3IDJq2a,198187,5,spotify:track:3jevgr3fYdv9wYO3IDJq2a,Awaken,League of Legends,78,"['speedrun', 'video game music']",Awaken,60
0.672,0.907,11,-2.022,0,0.0467,0.133,0.00522,0.0923,0.206,89.992,audio_features,7c8X4u2anjubzJgoD7Tx2J,spotify:track:7c8X4u2anjubzJgoD7Tx2J,https://api.spotify.com/v1/tracks/7c8X4u2anjubzJgoD7Tx2J,https://api.spotify.com/v1/audio-analysis/7c8X4u2anjubzJgoD7Tx2J,181333,4,spotify:track:7c8X4u2anjubzJgoD7Tx2J,BABYDOLL - KDDK Remix,Ari Abdul,66,"['dark r&b', 'sped up']",BABYDOLL (KDDK Remix),29
0.531,0.714,10,-6.677,1,0.0736,0.351,0,0.333,0.484,74.961,audio_features,0zyQM0vRd3EVCWmjN0oPRt,spotify:track:0zyQM0vRd3EVCWmjN0oPRt,https://api.spotify.com/v1/tracks/0zyQM0vRd3EVCWmjN0oPRt,https://api.spotify.com/v1/audio-analysis/0zyQM0vRd3EVCWmjN0oPRt,211200,4,spotify:track:0zyQM0vRd3EVCWmjN0oPRt,Back in Love - BabyRage Remix,DanielwiththeBalance,22,['high vibe'],Back in Love (BabyRage Remix),2
0.485,0.803,4,-6.362,1,0.0651,0.0151,0,0.613,0.216,128.04,audio_features,49G2SnzGeOXUTmSSwwCRir,spotify:track:49G2SnzGeOXUTmSSwwCRir,https://api.spotify.com/v1/tracks/49G2SnzGeOXUTmSSwwCRir,https://api.spotify.com/v1/audio-analysis/49G2SnzGeOXUTmSSwwCRir,206250,4,spotify:track:49G2SnzGeOXUTmSSwwCRir,Back to Life,Felegs,5,[],Back to Life,4
0.624,0.563,11,-5.827,1,0.0674,0.209,0,0.11,0.355,149.946,audio_features,4emIIDFiprphsZQV0Ot66M,spotify:track:4emIIDFiprphsZQV0Ot66M,https://api.spotify.com/v1/tracks/4emIIDFiprphsZQV0Ot66M,https://api.spotify.com/v1/audio-analysis/4emIIDFiprphsZQV0Ot66M,209000,4,spotify:track:4emIIDFiprphsZQV0Ot66M,Back To U,nøll,34,[],Back To U,0
0.586,0.499,4,-6.627,1,0.049,0.645,0,0.109,0.272,149.79,audio_features,19m23w2ANVhtB7rApM6pbN,spotify:track:19m23w2ANVhtB7rApM6pbN,https://api.spotify.com/v1/tracks/19m23w2ANVhtB7rApM6pbN,https://api.spotify.com/v1/audio-analysis/19m23w2ANVhtB7rApM6pbN,214400,4,spotify:track:19m23w2ANVhtB7rApM6pbN,Back To U,SLANDER,66,['dubstep'],Back To U,55
0.504,0.584,5,-7.273,0,0.0294,0.00378,0,0.114,0.259,145.021,audio_features,188NaphwSg91aN08JAzCDm,spotify:track:188NaphwSg91aN08JAzCDm,https://api.spotify.com/v1/tracks/188NaphwSg91aN08JAzCDm,https://api.spotify.com/v1/audio-analysis/188NaphwSg91aN08JAzCDm,240473,4,spotify:track:188NaphwSg91aN08JAzCDm,Back to You,Elliot Berger,26,"['chillstep', 'gaming edm']",Back to You,22
0.537,0.697,1,-4.58,0,0.0385,0.132,0,0.104,0.228,144.009,audio_features,50rBOd5DbsettwBaTvAMyX,spotify:track:50rBOd5DbsettwBaTvAMyX,https://api.spotify.com/v1/tracks/50rBOd5DbsettwBaTvAMyX,https://api.spotify.com/v1/audio-analysis/50rBOd5DbsettwBaTvAMyX,211667,4,spotify:track:50rBOd5DbsettwBaTvAMyX,Back Together,William Black,55,"['melodic dubstep', 'pop edm']",Back Together,0
0.653,0.689,11,-8.338,0,0.0881,0.0255,0.0387,0.0937,0.253,150.954,audio_features,6VRRu9NewkmX12BMCvCJQ1,spotify:track:6VRRu9NewkmX12BMCvCJQ1,https://api.spotify.com/v1/tracks/6VRRu9NewkmX12BMCvCJQ1,https://api.spotify.com/v1/audio-analysis/6VRRu9NewkmX12BMCvCJQ1,194000,4,spotify:track:6VRRu9NewkmX12BMCvCJQ1,BACKBONE,DROELOE,53,"['bass trap', 'electronic trap', 'future bass', 'pop edm', 'vapor twitch']",BACKBONE,0
0.685,0.76,0,-3.468,1,0.0347,0.038,0.00228,0.142,0.261,121.045,audio_features,0XUR6WftVVd9a0GMKd7wJ3,spotify:track:0XUR6WftVVd9a0GMKd7wJ3,https://api.spotify.com/v1/tracks/0XUR6WftVVd9a0GMKd7wJ3,https://api.spotify.com/v1/audio-analysis/0XUR6WftVVd9a0GMKd7wJ3,206901,4,spotify:track:0XUR6WftVVd9a0GMKd7wJ3,Backwards Love,Taska Black,44,"['bass trap', 'future bass', 'pop edm', 'vapor twitch']",Backwards Love,0
0.808,0.897,11,-3.712,0,0.0348,0.0469,3.14E-05,0.364,0.591,126.026,audio_features,6PQ88X9TkUIAUIZJHW2upE,spotify:track:6PQ88X9TkUIAUIZJHW2upE,https://api.spotify.com/v1/tracks/6PQ88X9TkUIAUIZJHW2upE,https://api.spotify.com/v1/audio-analysis/6PQ88X9TkUIAUIZJHW2upE,231041,4,spotify:track:6PQ88X9TkUIAUIZJHW2upE,Bad Habits,Ed Sheeran,89,"['pop', 'singer-songwriter pop', 'uk pop']",Bad Habits,6
0.768,0.935,11,-4.902,0,0.0598,0.0488,0.00117,0.339,0.8,125.971,audio_features,5Q9DzNnrUCkJV1t1wWjYIX,spotify:track:5Q9DzNnrUCkJV1t1wWjYIX,https://api.spotify.com/v1/tracks/5Q9DzNnrUCkJV1t1wWjYIX,https://api.spotify.com/v1/audio-analysis/5Q9DzNnrUCkJV1t1wWjYIX,189577,4,spotify:track:5Q9DzNnrUCkJV1t1wWjYIX,Bad Habits - Joel Corry Remix,Ed Sheeran,89,"['pop', 'singer-songwriter pop', 'uk pop']",Bad Habits (Joel Corry Remix),48
0.307,0.637,3,-6.993,1,0.0569,0.0732,0,0.368,0.0805,88.693,audio_features,2RSHsoi04658QL5xgQVov3,spotify:track:2RSHsoi04658QL5xgQVov3,https://api.spotify.com/v1/tracks/2RSHsoi04658QL5xgQVov3,https://api.spotify.com/v1/audio-analysis/2RSHsoi04658QL5xgQVov3,260773,4,spotify:track:2RSHsoi04658QL5xgQVov3,Bad Liar,Imagine Dragons,89,"['modern rock', 'pop', 'rock']",Origins (Deluxe),79
0.665,0.742,8,-8.255,1,0.159,0.00958,0.0125,0.477,0.202,112.023,audio_features,17NCOO2YdoHdtziSV9AoJo,spotify:track:17NCOO2YdoHdtziSV9AoJo,https://api.spotify.com/v1/tracks/17NCOO2YdoHdtziSV9AoJo,https://api.spotify.com/v1/audio-analysis/17NCOO2YdoHdtziSV9AoJo,154286,4,spotify:track:17NCOO2YdoHdtziSV9AoJo,BALENCIAGA,FILV,56,['russian dance'],BALENCIAGA,42
